151
   11.000000000      51.880526163       0.300003442	6.720600
   21.000000000       7.194278096       0.374054258	6.618400
   31.000000000       2.123548973       0.396715772	6.523000
   41.000000000       0.874542269       0.403758582	6.433400
   51.000000000       0.435254167       0.403670110	6.347700
   61.000000000       0.244848742       0.399967052	6.265400
   71.000000000       0.150133907       0.394353323	6.189400
   81.000000000       0.098129039       0.387839176	6.114050
   91.000000000       0.067377144       0.380969569	6.044550
  101.000000000       0.048115676       0.374018933	5.975900
  111.000000000       0.035480390       0.367139348	5.914900
  121.000000000       0.026870471       0.360418443	5.853900
  131.000000000       0.020813560       0.353904216	5.792900
  141.000000000       0.016435799       0.347620726	5.731900
  151.000000000       0.013197156       0.341577387	5.671860
  161.000000000       0.010752478       0.335775568	5.620460
  171.000000000       0.008874464       0.330211949	5.569060
  181.000000000       0.007409179       0.324879710	5.517660
  191.000000000       0.006249988       0.319770323	5.466260
  201.000000000       0.005321390       0.314873629	5.415860
  211.000000000       0.004569118       0.310178985	5.374460
  221.000000000       0.003953426       0.305674242	5.333060
  231.000000000       0.003444814       0.301348013	5.291660
  241.000000000       0.003021064       0.297189617	5.250260
  251.000000000       0.002665235       0.293189076	5.208860
  261.000000000       0.002364268       0.289337115	5.167460
  271.000000000       0.002107988       0.285625125	5.126060
  281.000000000       0.001888399       0.282045161	5.084660
  291.000000000       0.001699153       0.278589799	5.043260
  301.000000000       0.001535174       0.275252158	5.002760
  311.000000000       0.001392361       0.272025743	4.970360
  321.000000000       0.001267401       0.268904778	4.937960
  331.000000000       0.001157571       0.265883631	4.905560
  341.000000000       0.001060631       0.262956972	4.873160
  351.000000000       0.000974733       0.260120094	4.840760
  361.000000000       0.000898335       0.257368590	4.808360
  371.000000000       0.000830146       0.254698156	4.775960
  381.000000000       0.000769083       0.252105010	4.743560
  391.000000000       0.000714226       0.249585369	4.711160
  401.000000000       0.000664800       0.247135976	4.679350
  411.000000000       0.000620138       0.244753511	4.652850
  421.000000000       0.000579684       0.242435418	4.626350
  431.000000000       0.000542953       0.240178923	4.599850
  441.000000000       0.000509527       0.237981670	4.573350
  451.000000000       0.000479044       0.235841368	4.546850
  461.000000000       0.000451185       0.233755642	4.520350
  471.000000000       0.000425672       0.231722420	4.493850
  481.000000000       0.000402263       0.229739732	4.467350
  491.000000000       0.000380746       0.227805745	4.440850
  501.000000000       0.000360931       0.225918529	4.414545
  511.000000000       0.000342647       0.224076194	4.390000
  521.000000000       0.000325733       0.222276646	4.194000
  531.000000000       0.000310047       0.220517895	4.194000
