155
   11.000000000    1315.741500530       0.521260227	6.720600
   17.035000000     421.484090795       0.638110368	6.658238
   17.041000000     472.853001388       0.638186966	6.658187
   21.000000000     271.545180142       0.690983517	6.618400
   31.000000000      94.553262248       0.773750012	6.523000
   41.000000000      43.767169618       0.813878387	6.433400
   51.000000000      23.838521383       0.832217719	6.347700
   61.000000000      14.433687164       0.838832490	6.265400
   63.312000000      13.001013884       0.839168717	6.247833
   63.317000000      60.758885670       0.839169034	6.247795
   71.000000000      44.955925465       0.838420300	6.189400
   81.000000000      31.740847873       0.834094898	6.114050
   91.000000000      23.281997227       0.827060161	6.044550
  101.000000000      17.601958631       0.818363545	5.975900
  111.000000000      13.641530003       0.808697447	5.914900
  121.000000000      10.794971527       0.798474639	5.853900
  131.000000000       8.695980905       0.787964059	5.792900
  141.000000000       7.113867187       0.777347893	5.731900
  151.000000000       5.898395169       0.766749924	5.671860
  161.000000000       4.948915172       0.756258230	5.620460
  171.000000000       4.196272808       0.745941896	5.569060
  181.000000000       3.591818237       0.735847527	5.517660
  191.000000000       3.100680781       0.726005222	5.466260
  201.000000000       2.697355867       0.716432173	5.415860
  211.000000000       2.362971204       0.707136740	5.374460
  221.000000000       2.083311954       0.698117228	5.333060
  231.000000000       1.847560880       0.689368983	5.291660
  241.000000000       1.647365421       0.680885762	5.250260
  251.000000000       1.476212744       0.672659737	5.208860
  261.000000000       1.328974068       0.664682867	5.167460
  271.000000000       1.201568860       0.656946264	5.126060
  281.000000000       1.090732186       0.649441148	5.084660
  291.000000000       0.993823110       0.642158738	5.043260
  301.000000000       0.908690965       0.635090251	5.002760
  311.000000000       0.833572096       0.628226908	4.970360
  321.000000000       0.767015689       0.621560137	4.937960
  331.000000000       0.707811838       0.615081000	4.905560
  341.000000000       0.654952232       0.608781402	4.873160
  351.000000000       0.607593235       0.602653673	4.840760
  361.000000000       0.565023618       0.596690514	4.808360
  371.000000000       0.526638005       0.590884782	4.775960
  381.000000000       0.491925336       0.585230289	4.743560
  391.000000000       0.460444540       0.579720476	4.711160
  401.000000000       0.431820560       0.574349733	4.679350
  411.000000000       0.405726508       0.569112297	4.652850
  421.000000000       0.381884159       0.564003670	4.626350
  431.000000000       0.360048301       0.559018986	4.599850
  441.000000000       0.340007521       0.554153959	4.573350
  451.000000000       0.321576568       0.549404518	4.546850
  461.000000000       0.304591532       0.544766323	4.520350
  471.000000000       0.288909350       0.540235618	4.493850
  481.000000000       0.274404463       0.535808755	4.467350
  491.000000000       0.260965177       0.531482242	4.440850
  501.000000000       0.248492093       0.527252587	4.414545
  511.000000000       0.236896446       0.523116193	4.390000
  521.000000000       0.226099683       0.519069463	4.194000
  531.000000000       0.216031049       0.515108853	4.194000
  541.000000000       0.206626537       0.511230660	4.194000
  551.000000000       0.197830378       0.507431815	4.194000
  561.000000000       0.189591367       0.503709357	4.194000
  571.000000000       0.181864273       0.500060428	4.194000
  581.000000000       0.174607452       0.496482173	4.194000
  591.000000000       0.167783862       0.492971998	4.194000
  601.000000000       0.161360798       0.489527948	4.194000
  611.000000000       0.155306824       0.486147165	4.194000
  621.000000000       0.149595028       0.482827745	4.194000
  631.000000000       0.144200508       0.479567625	4.194000
  641.000000000       0.139100728       0.476364954	4.194000
  651.000000000       0.134274688       0.473217773	4.194000
  661.000000000       0.129703331       0.470124286	4.194000
  671.000000000       0.125369386       0.467082798	4.194000
  681.000000000       0.121257233       0.464091934	4.194000
  691.000000000       0.117351611       0.461149791	4.194000
  701.000000000       0.113639429       0.458255257	4.194000
  711.000000000       0.110108108       0.455406639	4.194000
  721.000000000       0.106746415       0.452602880	4.194000
  731.000000000       0.103543710       0.449842709	4.194000
  741.000000000       0.100490115       0.447124647	4.194000
  751.000000000       0.097576670       0.444447634	4.194000
  761.000000000       0.094794804       0.441810454	4.194000
  771.000000000       0.092137132       0.439212260	4.194000
  781.000000000       0.089596182       0.436651837	4.194000
  791.000000000       0.087165560       0.434128443	4.194000
  801.000000000       0.084838515       0.431640677	4.194000
  811.000000000       0.082609623       0.429188035	4.194000
  821.000000000       0.080473286       0.426770334	4.194000
  831.000000000       0.078424113       0.424387123	4.194000
  841.000000000       0.076457389       0.422038137	4.194000
  851.000000000       0.074568686       0.419723245	4.194000
  861.000000000       0.072753551       0.417441918	4.194000
  871.000000000       0.071008304       0.415193864	4.194000
  881.000000000       0.069329014       0.412978581	4.194000
  891.000000000       0.067712563       0.410796069	4.194000
  901.000000000       0.066155609       0.408645640	4.194000
