151
   11.000000000       0.003139885       0.000164292	6.720600
   21.000000000       0.000389759       0.000189445	6.618400
   31.000000000       0.000108745       0.000196336	6.523000
   41.000000000       0.000043206       0.000196478	6.433400
   51.000000000       0.000020968       0.000193992	6.347700
   61.000000000       0.000011570       0.000190528	6.265400
   71.000000000       0.000006989       0.000186720	6.189400
   81.000000000       0.000004512       0.000182818	6.114050
   91.000000000       0.000003066       0.000178950	6.044550
  101.000000000       0.000002170       0.000175205	5.975900
  111.000000000       0.000001588       0.000171621	5.914900
  121.000000000       0.000001194       0.000168203	5.853900
  131.000000000       0.000000920       0.000164944	5.792900
  141.000000000       0.000000722       0.000161838	5.731900
  151.000000000       0.000000578       0.000158876	5.671860
  161.000000000       0.000000469       0.000156050	5.620460
  171.000000000       0.000000386       0.000153354	5.569060
  181.000000000       0.000000321       0.000150782	5.517660
  191.000000000       0.000000270       0.000148329	5.466260
  201.000000000       0.000000229       0.000145987	5.415860
  211.000000000       0.000000196       0.000143749	5.374460
  221.000000000       0.000000170       0.000141608	5.333060
  231.000000000       0.000000147       0.000139558	5.291660
  241.000000000       0.000000129       0.000137592	5.250260
  251.000000000       0.000000114       0.000135704	5.208860
  261.000000000       0.000000101       0.000133890	5.167460
  271.000000000       0.000000089       0.000132145	5.126060
  281.000000000       0.000000080       0.000130465	5.084660
  291.000000000       0.000000072       0.000128845	5.043260
  301.000000000       0.000000065       0.000127282	5.002760
  311.000000000       0.000000059       0.000125773	4.970360
  321.000000000       0.000000053       0.000124315	4.937960
  331.000000000       0.000000049       0.000122904	4.905560
  341.000000000       0.000000045       0.000121538	4.873160
  351.000000000       0.000000041       0.000120215	4.840760
  361.000000000       0.000000038       0.000118933	4.808360
  371.000000000       0.000000035       0.000117688	4.775960
  381.000000000       0.000000032       0.000116481	4.743560
  391.000000000       0.000000030       0.000115307	4.711160
  401.000000000       0.000000028       0.000114167	4.679350
  411.000000000       0.000000026       0.000113058	4.652850
  421.000000000       0.000000024       0.000111979	4.626350
  431.000000000       0.000000023       0.000110929	4.599850
  441.000000000       0.000000021       0.000109906	4.573350
  451.000000000       0.000000020       0.000108909	4.546850
  461.000000000       0.000000019       0.000107938	4.520350
  471.000000000       0.000000018       0.000106991	4.493850
  481.000000000       0.000000017       0.000106068	4.467350
  491.000000000       0.000000016       0.000105166	4.440850
  501.000000000       0.000000015       0.000104287	4.414545
  511.000000000       0.000000014       0.000103428	4.390000
  521.000000000       0.000000014       0.000102588	4.194000
  531.000000000       0.000000013       0.000101769	4.194000
  541.000000000       0.000000012       0.000100967	4.194000
  551.000000000       0.000000012       0.000100184	4.194000
  561.000000000       0.000000011       0.000099417	4.194000
  571.000000000       0.000000011       0.000098668	4.194000
  581.000000000       0.000000010       0.000097934	4.194000
  591.000000000       0.000000010       0.000097216	4.194000
  601.000000000       0.000000009       0.000096513	4.194000
  611.000000000       0.000000009       0.000095825	4.194000
  621.000000000       0.000000009       0.000095150	4.194000
  631.000000000       0.000000008       0.000094489	4.194000
  641.000000000       0.000000008       0.000093840	4.194000
  651.000000000       0.000000008       0.000093203	4.194000
  661.000000000       0.000000007       0.000092578	4.194000
  671.000000000       0.000000007       0.000091964	4.194000
  681.000000000       0.000000007       0.000091361	4.194000
  691.000000000       0.000000007       0.000090768	4.194000
  701.000000000       0.000000006       0.000090184	4.194000
  711.000000000       0.000000006       0.000089611	4.194000
  721.000000000       0.000000006       0.000089046	4.194000
  731.000000000       0.000000006       0.000088490	4.194000
  741.000000000       0.000000006       0.000087943	4.194000
  751.000000000       0.000000005       0.000087404	4.194000
  761.000000000       0.000000005       0.000086872	4.194000
  771.000000000       0.000000005       0.000086349	4.194000
  781.000000000       0.000000005       0.000085833	4.194000
  791.000000000       0.000000005       0.000085324	4.194000
  801.000000000       0.000000005       0.000084821	4.194000
  811.000000000       0.000000005       0.000084326	4.194000
  821.000000000       0.000000005       0.000083838	4.194000
  831.000000000       0.000000004       0.000083356	4.194000
  841.000000000       0.000000004       0.000082882	4.194000
  851.000000000       0.000000004       0.000082415	4.194000
  861.000000000       0.000000004       0.000081955	4.194000
  871.000000000       0.000000004       0.000081502	4.194000
  881.000000000       0.000000004       0.000081056	4.194000
  891.000000000       0.000000004       0.000080618	4.194000
  901.000000000       0.000000004       0.000080187	4.194000
  911.000000000       0.000000004       0.000079763	4.194000
  921.000000000       0.000000004       0.000079347	4.194000
  931.000000000       0.000000004       0.000078937	4.194000
  941.000000000       0.000000003       0.000078535	4.194000
  951.000000000       0.000000003       0.000078140	4.194000
  961.000000000       0.000000003       0.000077752	4.194000
  971.000000000       0.000000003       0.000077372	4.194000
  981.000000000       0.000000003       0.000076998	4.194000
  991.000000000       0.000000003       0.000076631	4.194000
 1001.000000000       0.000000003       0.000076271	4.194000
 1011.000000000       0.000000003       0.000075917	4.194000
