161
   11.000000000     638.260332067       0.418926943	6.720600
   11.100000000     623.352891989       0.421199051	6.719555
   11.106000000     652.960952449       0.421311724	6.719503
   13.416000000     399.781600135       0.468493553	6.695468
   13.422000000     960.839413893       0.468586730	6.695416
   15.709000000     628.478558652       0.507655828	6.671773
   15.713000000     867.889284399       0.507733440	6.671722
   16.384000000     785.306137829       0.517929162	6.664878
   16.390000000     904.936921259       0.518003268	6.664827
   21.000000000     479.040184065       0.576677065	6.618400
   31.000000000     171.871883384       0.661522685	6.523000
   41.000000000      81.296242674       0.709622473	6.433400
   51.000000000      45.006496472       0.735588235	6.347700
   61.000000000      27.615912171       0.748664054	6.265400
   71.000000000      18.212570879       0.754018019	6.189400
   81.000000000      12.687790010       0.754450916	6.114050
   90.523000000       9.343354357       0.751911972	6.047862
   90.529000000      43.386308662       0.751910060	6.047827
   91.000000000      42.803683350       0.751732524	6.044550
  101.000000000      32.631005539       0.747061610	5.975900
  111.000000000      25.519847505       0.740926688	5.914900
  121.000000000      20.380440356       0.733801986	5.853900
  131.000000000      16.562078515       0.726047834	5.792900
  141.000000000      13.658843811       0.717913642	5.731900
  151.000000000      11.407600684       0.709574503	5.671860
  161.000000000       9.632858295       0.701153078	5.620460
  171.000000000       8.214840801       0.692731971	5.569060
  181.000000000       7.068292317       0.684369830	5.517660
  191.000000000       6.131244226       0.676108728	5.466260
  201.000000000       5.357820666       0.667977511	5.415860
  211.000000000       4.713692936       0.659997375	5.374460
  221.000000000       4.172675400       0.652183991	5.333060
  231.000000000       3.714729773       0.644547983	5.291660
  241.000000000       3.324322781       0.637095461	5.250260
  251.000000000       2.989300180       0.629829665	5.208860
  261.000000000       2.700046344       0.622750967	5.167460
  271.000000000       2.448892491       0.615858146	5.126060
  281.000000000       2.229672781       0.609148969	5.084660
  291.000000000       2.037388375       0.602619931	5.043260
  301.000000000       1.867954141       0.596267100	5.002760
  311.000000000       1.718007734       0.590085272	4.970360
  321.000000000       1.584780617       0.584069080	4.937960
  331.000000000       1.465952708       0.578212628	4.905560
  341.000000000       1.359588116       0.572509859	4.873160
