78
2.00000000e+01 4.69154000e+02 6.27440000e-01 6.63239176e+00
3.00000000e+01 1.60425000e+02 7.13000000e-01 6.53793824e+00
4.00000000e+01 7.41520000e+01 7.62910000e-01 6.44929000e+00
5.00000000e+01 4.02845000e+01 7.84300000e-01 6.36467588e+00
6.00000000e+01 2.43846000e+01 7.98560000e-01 6.28308294e+00
6.33000000e+01 2.10335000e+01 7.98560000e-01 6.20080428e+00
8.00000000e+01 1.10515000e+01 7.98560000e-01 5.99616574e+00
9.05000000e+01 7.84300000e+00 7.91430000e-01 5.93174691e+00
9.05300000e+01 3.42240000e+01 7.91430000e-01 5.93156498e+00
9.05300000e+01 3.42240000e+01 7.91430000e-01 5.93156498e+00
9.05300000e+01 3.42240000e+01 7.91430000e-01 5.93156498e+00
1.00000000e+02 2.63810000e+01 7.84300000e-01 5.87494500e+00
1.50000000e+02 9.12640000e+00 7.41520000e-01 5.59208418e+00
2.00000000e+02 4.26374000e+00 6.94462000e-01 5.35586653e+00
3.00000000e+02 1.47591000e+00 6.17458000e-01 4.96247918e+00
4.00000000e+02 7.13000000e-01 5.58992000e-01 4.65186015e+00
4.20500000e+02 6.33144000e-01 5.49010000e-01 4.59865360e+00
4.47700000e+02 5.43306000e-01 5.36176000e-01 4.52805760e+00
4.94600000e+02 4.27800000e-01 5.16212000e-01 4.40711829e+00
5.00000000e+02 4.17105000e-01 5.14073000e-01 4.39413663e+00
5.11000000e+02 3.96428000e-01 5.09082000e-01 4.36998546e+00
6.00000000e+02 2.73079000e-01 4.76997000e-01 4.19740329e+00
8.00000000e+02 1.45452000e-01 4.21383000e-01 4.19740000e+00
1.00000000e+03 9.12640000e-02 3.79316000e-01 4.19740000e+00
