97
1.00000000e+00 7.08310000e+04 8.37620000e-02 4.19740000e+00
1.25000000e+00 4.53550000e+04 1.14256000e-01 4.26053353e+00
1.50000000e+00 3.14590000e+04 1.44943000e-01 4.32366706e+00
1.65500000e+00 2.56690000e+04 1.63278000e-01 4.36280985e+00
1.80900000e+00 2.12300000e+04 1.81034000e-01 4.40170010e+00
1.80900000e+00 2.12300000e+04 1.81034000e-01 4.40170010e+00
1.82500000e+00 3.08800000e+04 1.82964000e-01 4.40574065e+00
1.84000000e+00 3.72490000e+04 1.84701000e-01 4.40952866e+00
1.85600000e+00 4.53550000e+04 1.86438000e-01 4.41356920e+00
1.87200000e+00 6.00230000e+04 1.88368000e-01 4.41760975e+00
1.87200000e+00 6.00230000e+04 1.88368000e-01 4.41760975e+00
1.87200000e+00 6.00230000e+04 1.88368000e-01 4.41760975e+00
1.93600000e+00 6.75500000e+04 1.94930000e-01 4.43377193e+00
2.00000000e+00 7.54630000e+04 2.02650000e-01 4.44993412e+00
2.14000000e+00 6.36900000e+04 2.20020000e-01 4.48528889e+00
2.28100000e+00 6.31110000e+04 2.35460000e-01 4.52089620e+00
2.28100000e+00 6.31110000e+04 2.35460000e-01 4.52089620e+00
2.28100000e+00 6.31110000e+04 2.35460000e-01 4.52089620e+00
2.35200000e+00 5.84790000e+04 2.43180000e-01 4.53882613e+00
2.42300000e+00 5.44260000e+04 2.50900000e-01 4.55675605e+00
2.49900000e+00 5.05660000e+04 2.58620000e-01 4.57594864e+00
2.57500000e+00 4.99870000e+04 2.68270000e-01 4.59514124e+00
2.57500000e+00 4.99870000e+04 2.68270000e-01 4.59514124e+00
2.57500000e+00 4.99870000e+04 2.68270000e-01 4.59514124e+00
2.63400000e+00 4.74780000e+04 2.74060000e-01 4.61004075e+00
2.69400000e+00 4.49690000e+04 2.81780000e-01 4.62519280e+00
2.75700000e+00 4.26530000e+04 2.87570000e-01 4.64110244e+00
2.82000000e+00 4.20740000e+04 2.95290000e-01 4.65701209e+00
2.82000000e+00 4.20740000e+04 2.95290000e-01 4.65701209e+00
2.82000000e+00 4.20740000e+04 2.95290000e-01 4.65701209e+00
2.91000000e+00 3.91790000e+04 3.04940000e-01 4.67974016e+00
3.00000000e+00 3.64770000e+04 3.14590000e-01 4.70246824e+00
3.50000000e+00 2.52830000e+04 3.68630000e-01 4.82873529e+00
4.00000000e+00 1.82964000e+04 4.22670000e-01 4.95500235e+00
4.50000000e+00 1.36644000e+04 4.72850000e-01 5.08126941e+00
5.00000000e+00 1.05378000e+04 5.23030000e-01 5.20753647e+00
