93
1.00000000e+00 5.91240000e+04 4.08183000e-02 4.19740000e+00
1.25000000e+00 3.80895000e+04 5.75322000e-02 4.26053353e+00
1.50000000e+00 2.66058000e+04 7.50420000e-02 4.32366706e+00
1.75000000e+00 1.92153000e+04 9.24381000e-02 4.38680059e+00
2.00000000e+00 1.44399000e+04 1.09379400e-01 4.44993412e+00
2.24200000e+00 1.12563000e+04 1.25070000e-01 4.51104737e+00
2.48400000e+00 1.56906000e+04 1.40988000e-01 4.57216063e+00
2.48400000e+00 1.56906000e+04 1.40988000e-01 4.57216063e+00
2.48400000e+00 1.56906000e+04 1.40988000e-01 4.57216063e+00
2.50900000e+00 1.71687000e+04 1.42125000e-01 4.57847398e+00
2.53400000e+00 1.85331000e+04 1.44399000e-01 4.58478734e+00
2.56000000e+00 2.02386000e+04 1.45536000e-01 4.59135322e+00
2.58600000e+00 2.77428000e+04 1.47810000e-01 4.59791911e+00
2.58600000e+00 2.77428000e+04 1.47810000e-01 4.59791911e+00
2.58600000e+00 2.77428000e+04 1.47810000e-01 4.59791911e+00
2.79300000e+00 2.46729000e+04 1.60317000e-01 4.65019367e+00
3.00000000e+00 2.21715000e+04 1.72824000e-01 4.70246824e+00
3.03300000e+00 2.16030000e+04 1.75098000e-01 4.71080186e+00
3.06600000e+00 2.10345000e+04 1.77372000e-01 4.71913549e+00
3.06600000e+00 2.10345000e+04 1.77372000e-01 4.71913549e+00
3.18300000e+00 2.21715000e+04 1.84194000e-01 4.74868198e+00
3.30100000e+00 2.02386000e+04 1.91016000e-01 4.77848100e+00
3.42700000e+00 1.85331000e+04 1.98975000e-01 4.81030030e+00
3.55400000e+00 1.69413000e+04 2.05797000e-01 4.84237214e+00
3.55400000e+00 1.69413000e+04 2.05797000e-01 4.84237214e+00
3.62700000e+00 1.70550000e+04 2.10345000e-01 4.86080713e+00
3.69900000e+00 1.62591000e+04 2.14893000e-01 4.87898958e+00
3.77500000e+00 1.54632000e+04 2.18304000e-01 4.89818218e+00
3.85100000e+00 1.54632000e+04 2.22852000e-01 4.91737477e+00
3.85100000e+00 1.54632000e+04 2.22852000e-01 4.91737477e+00
3.85100000e+00 1.54632000e+04 2.22852000e-01 4.91737477e+00
3.92500000e+00 1.47810000e+04 2.27400000e-01 4.93606229e+00
4.00000000e+00 1.40988000e+04 2.31948000e-01 4.95500235e+00
4.50000000e+00 1.06082100e+04 2.59236000e-01 5.08126941e+00
5.00000000e+00 8.20914000e+03 2.86524000e-01 5.20753647e+00
5.50000000e+00 6.48090000e+03 3.12675000e-01 5.33380353e+00
6.00000000e+00 5.23020000e+03 3.37689000e-01 5.46007059e+00
7.00000000e+00 3.54744000e+03 3.86580000e-01 5.71260471e+00
8.00000000e+00 2.53551000e+03 4.33197000e-01 5.96513882e+00
9.00000000e+00 1.87605000e+03 4.76403000e-01 6.21767294e+00
1.00000000e+01 1.43262000e+03 5.16198000e-01 6.47020706e+00
1.15200000e+01 9.89190000e+02 5.69637000e-01 6.71752099e+00
1.30400000e+01 1.79646000e+03 6.18528000e-01 6.70226198e+00
1.30400000e+01 1.79646000e+03 6.18528000e-01 6.70226198e+00
1.30400000e+01 1.79646000e+03 6.18528000e-01 6.70226198e+00
1.40200000e+01 1.47810000e+03 6.46953000e-01 6.69242393e+00
1.50000000e+01 1.22796000e+03 6.73104000e-01 6.68258588e+00
1.51000000e+01 1.20522000e+03 6.75378000e-01 6.68158200e+00
1.52000000e+01 1.64865000e+03 6.77652000e-01 6.68057812e+00
1.52000000e+01 1.64865000e+03 6.77652000e-01 6.68057812e+00
