155
   11.000000000     634.835005880       0.374000408	6.720600
   21.000000000     107.232147766       0.519011014	6.618400
   26.709000000      54.524016588       0.563906294	6.563598
   26.713000000     148.770903730       0.563938248	6.563550
   31.000000000     100.420113622       0.587689187	6.523000
   31.812000000      93.737804412       0.591475836	6.515696
   31.817000000     191.094238455       0.591498660	6.515652
   41.000000000      98.024285704       0.623703047	6.433400
   51.000000000      54.157000790       0.642369249	6.347700
   61.000000000      33.034966413       0.650856243	6.265400
   71.000000000      21.601701022       0.652953434	6.189400
   81.000000000      14.886248124       0.651009810	6.114050
   91.000000000      10.690516184       0.646503470	6.044550
  101.000000000       7.936059351       0.640415548	5.975900
  111.000000000       6.053781815       0.633371942	5.914900
  121.000000000       4.724338296       0.625767337	5.853900
  131.000000000       3.758891249       0.617860893	5.792900
  141.000000000       3.040948147       0.609826936	5.731900
  151.000000000       2.495993012       0.601783031	5.671860
  161.000000000       2.074903194       0.593806909	5.620460
  171.000000000       1.744402350       0.585945684	5.569060
  181.000000000       1.481379390       0.578229584	5.517660
  191.000000000       1.269450565       0.570679111	5.466260
  201.000000000       1.096761637       0.563306149	5.415860
  211.000000000       0.954624457       0.556118708	5.374460
  221.000000000       0.836556119       0.549122128	5.333060
  231.000000000       0.737660806       0.542318994	5.291660
  241.000000000       0.654187960       0.535709218	5.250260
  251.000000000       0.583232371       0.529290476	5.208860
  261.000000000       0.522521405       0.523059235	5.167460
  271.000000000       0.470259105       0.517011191	5.126060
  281.000000000       0.425015693       0.511141175	5.084660
  291.000000000       0.385642082       0.505443804	5.043260
  301.000000000       0.351207500       0.499913436	5.002760
  311.000000000       0.320952292       0.494543526	4.970360
  321.000000000       0.294254846       0.489326926	4.937960
  331.000000000       0.270598950       0.484256098	4.905560
  341.000000000       0.249556779       0.479324109	4.873160
  351.000000000       0.230771698       0.474524501	4.840760
  361.000000000       0.213944258       0.469851631	4.808360
  371.000000000       0.198820832       0.465299513	4.775960
  381.000000000       0.185187841       0.460863023	4.743560
  391.000000000       0.172861982       0.456537122	4.711160
  401.000000000       0.161687697       0.452317246	4.679350
  411.000000000       0.151530226       0.448199131	4.652850
  421.000000000       0.142275760       0.444179848	4.626350
  431.000000000       0.133824273       0.440256212	4.599850
  441.000000000       0.126089678       0.436425465	4.573350
  451.000000000       0.118996451       0.432684895	4.546850
  461.000000000       0.112478090       0.429031487	4.520350
  471.000000000       0.106476534       0.425462529	4.493850
  481.000000000       0.100940815       0.421975522	4.467350
  491.000000000       0.095825868       0.418567969	4.440850
  501.000000000       0.091091513       0.415237285	4.414545
  511.000000000       0.086701672       0.411980759	4.390000
  521.000000000       0.082623580       0.408795547	4.194000
  531.000000000       0.078827936       0.405678721	4.194000
  541.000000000       0.075288477       0.402627439	4.194000
  551.000000000       0.071982458       0.399639031	4.194000
  561.000000000       0.068889205       0.396711085	4.194000
