151
   11.000000000       2.460269220       0.187020364	6.720600
   21.000000000       0.303681311       0.213179060	6.618400
   31.000000000       0.084516382       0.219096933	6.523000
   41.000000000       0.033531411       0.218244953	6.433400
   51.000000000       0.016254947       0.214969391	6.347700
   61.000000000       0.008963447       0.210785606	6.265400
   71.000000000       0.005410158       0.206338090	6.189400
   81.000000000       0.003490940       0.201871743	6.114050
   91.000000000       0.002371346       0.197500852	6.044550
  101.000000000       0.001678193       0.193290327	5.975900
  111.000000000       0.001228027       0.189267835	5.914900
  121.000000000       0.000923881       0.185437862	5.853900
  131.000000000       0.000711482       0.181795960	5.792900
  141.000000000       0.000558943       0.178333917	5.731900
  151.000000000       0.000446730       0.175041759	5.671860
  161.000000000       0.000362450       0.171909380	5.620460
  171.000000000       0.000298002       0.168927355	5.569060
  181.000000000       0.000247930       0.166086394	5.517660
  191.000000000       0.000208470       0.163377545	5.466260
  201.000000000       0.000176974       0.160792140	5.415860
  211.000000000       0.000151543       0.158321985	5.374460
  221.000000000       0.000130793       0.155958848	5.333060
  231.000000000       0.000113702       0.153695301	5.291660
  241.000000000       0.000099501       0.151524550	5.250260
  251.000000000       0.000087606       0.149440407	5.208860
  261.000000000       0.000077570       0.147437223	5.167460
  271.000000000       0.000069042       0.145509832	5.126060
  281.000000000       0.000061751       0.143653587	5.084660
  291.000000000       0.000055480       0.141864126	5.043260
  301.000000000       0.000050057       0.140137524	5.002760
  311.000000000       0.000045341       0.138470154	4.970360
  321.000000000       0.000041222       0.136858944	4.937960
  331.000000000       0.000037607       0.135300967	4.905560
  341.000000000       0.000034420       0.133793453	4.873160
  351.000000000       0.000031599       0.132333912	4.840760
  361.000000000       0.000029093       0.130919999	4.808360
  371.000000000       0.000026859       0.129549441	4.775960
  381.000000000       0.000024860       0.128220176	4.743560
  391.000000000       0.000023065       0.126930265	4.711160
  401.000000000       0.000021449       0.125677919	4.679350
  411.000000000       0.000019990       0.124461217	4.652850
  421.000000000       0.000018670       0.123278371	4.626350
  431.000000000       0.000017472       0.122127413	4.599850
  441.000000000       0.000016384       0.121006725	4.573350
  451.000000000       0.000015393       0.119914802	4.546850
  461.000000000       0.000014488       0.118850111	4.520350
  471.000000000       0.000013661       0.117811356	4.493850
  481.000000000       0.000012903       0.116797326	4.467350
  491.000000000       0.000012208       0.115806885	4.440850
  501.000000000       0.000011569       0.114838964	4.414545
  511.000000000       0.000010980       0.113892570	4.390000
