153
   11.000000000    1544.560980320       0.519984892	6.720600
   21.000000000     283.878993954       0.695330149	6.618400
   31.000000000      98.871929766       0.782826789	6.523000
   41.000000000      45.831896781       0.826087529	6.433400
   51.000000000      25.013652228       0.846594565	6.347700
   61.000000000      15.178611180       0.854787797	6.265400
   63.312000000      13.678898335       0.855417651	6.247833
   63.317000000      71.222678183       0.855418644	6.247795
   71.000000000      52.745335296       0.855575280	6.189400
   81.000000000      37.278099156       0.852202660	6.114050
   91.000000000      27.366545823       0.845837350	6.044550
  101.000000000      20.704588508       0.837607012	5.975900
  111.000000000      16.055673455       0.828267483	5.914900
  121.000000000      12.711922168       0.818264303	5.853900
  131.000000000      10.244820310       0.807889406	5.792900
  141.000000000       8.384265401       0.797342160	5.731900
  151.000000000       6.954214072       0.786759904	5.671860
  161.000000000       5.836651146       0.776242045	5.620460
  171.000000000       4.950442314       0.765868085	5.569060
  181.000000000       4.238480353       0.755693161	5.517660
  191.000000000       3.659813934       0.745753606	5.466260
  201.000000000       3.184476465       0.736071527	5.415860
  211.000000000       2.790287197       0.726658559	5.374460
  221.000000000       2.460532499       0.717515197	5.333060
  231.000000000       2.182490021       0.708637914	5.291660
  241.000000000       1.946332627       0.700021581	5.250260
  251.000000000       1.744396099       0.691659693	5.208860
  261.000000000       1.570643562       0.683544697	5.167460
  271.000000000       1.420270282       0.675668377	5.126060
  281.000000000       1.289431524       0.668022738	5.084660
  291.000000000       1.175016501       0.660599236	5.043260
  301.000000000       1.074491462       0.653389710	5.002760
  311.000000000       0.985778063       0.646385339	4.970360
  321.000000000       0.907166757       0.639578404	4.937960
  331.000000000       0.837230941       0.632960248	4.905560
  341.000000000       0.774782034       0.626522988	4.873160
  351.000000000       0.718825188       0.620259401	4.840760
  361.000000000       0.668521869       0.614162154	4.808360
  371.000000000       0.623157811       0.608224466	4.775960
  381.000000000       0.582130396       0.602440162	4.743560
  391.000000000       0.544919212       0.596802735	4.711160
  401.000000000       0.511081696       0.591306838	4.679350
  411.000000000       0.480232182       0.585946572	4.652850
  421.000000000       0.452042182       0.580717304	4.626350
  431.000000000       0.426222405       0.575614239	4.599850
  441.000000000       0.402523258       0.570632911	4.573350
  451.000000000       0.380725942       0.565769184	4.546850
  461.000000000       0.360636989       0.561018647	4.520350
  471.000000000       0.342087551       0.556377497	4.493850
  481.000000000       0.324929317       0.551842095	4.467350
  491.000000000       0.309030405       0.547408746	4.440850
  501.000000000       0.294273463       0.543073978	4.414545
  511.000000000       0.280553569       0.538834205	4.390000
  521.000000000       0.267778153       0.534685625	4.194000
  531.000000000       0.255863604       0.530624709	4.194000
  541.000000000       0.244734415       0.526647651	4.194000
  551.000000000       0.234324619       0.522751421	4.194000
  561.000000000       0.224573871       0.518932819	4.194000
  571.000000000       0.215428662       0.515189090	4.194000
  581.000000000       0.206839787       0.511517312	4.194000
  591.000000000       0.198763480       0.507914837	4.194000
  601.000000000       0.191161109       0.504379571	4.194000
  611.000000000       0.183995442       0.500908701	4.194000
