102  
  1.0000000000000000e+000  2.4596700000000001e+004  4.3794689999999997e-002  4.1974000000000000e+000
  1.1000000000000000e+001  1.5445229999999999e+003  5.1873190000000002e-001  6.7227411764705884e+000
  2.1000000000000000e+001  2.8387529999999998e+002  6.9333409999999995e-001  6.6223529411764703e+000
  3.1000000000000000e+001  9.8871780000000001e+001  7.8166310000000006e-001  6.5285588235294121e+000
  4.1000000000000000e+001  4.5832020000000000e+001  8.2543920000000004e-001  6.4404823529411770e+000
  5.1000000000000000e+001  2.5013800000000000e+001  8.4614929999999999e-001  6.3562529411764706e+000
  6.1000000000000000e+001  1.5178690000000000e+001  8.5459750000000001e-001  6.2749529411764700e+000
  6.3314000000000000e+001  1.3677099999999999e+001  8.5506510000000002e-001  6.2003529411764706e+000
  6.3314010000000003e+001  7.1231120000000004e+001  8.5506510000000002e-001  6.1259176470588237e+000
  7.1000000000000000e+001  5.2712580000000003e+001  8.5388030000000004e-001  6.0574279411764707e+000
  8.1000000000000000e+001  3.7268960000000000e+001  8.5191830000000002e-001  5.9893588235294120e+000
  9.1000000000000000e+001  2.7335509999999999e+001  8.4445510000000001e-001  5.9287147058823528e+000
  1.0100000000000000e+002  2.0698830000000001e+001  8.3720980000000000e-001  5.8689705882352943e+000
  1.1100000000000000e+002  1.6023350000000001e+001  8.2511250000000003e-001  5.8092264705882348e+000
  1.2100000000000000e+002  1.2681170000000000e+001  8.1423020000000002e-001  5.7494823529411763e+000
  1.3100000000000000e+002  1.0224399999999999e+001  8.0435409999999996e-001  5.6897382352941177e+000
  1.4100000000000000e+002  8.3752859999999991e+000  7.9532440000000004e-001  5.6373917647058818e+000
  1.5100000000000000e+002  6.9541800000000000e+000  7.8660419999999998e-001  5.5870499999999996e+000
  1.6100000000000000e+002  5.8370629999999997e+000  7.7499779999999996e-001  5.5367082352941175e+000
  1.7100000000000000e+002  4.9513930000000004e+000  7.6425140000000003e-001  5.4863664705882353e+000
  1.8100000000000000e+002  4.2395860000000001e+000  7.5425580000000003e-001  5.4360247058823532e+000
  1.9100000000000000e+002  3.6605400000000001e+000  7.4492150000000001e-001  5.3923594117647058e+000
  2.0100000000000000e+002  3.1849900000000000e+000  7.3594190000000004e-001  5.3518117647058823e+000
  2.1100000000000000e+002  2.7948390000000001e+000  7.2549350000000001e-001  5.3112641176470587e+000
  2.2100000000000000e+002  2.4673690000000001e+000  7.1566810000000003e-001  5.2707164705882352e+000
  2.3100000000000000e+002  2.1903160000000002e+000  7.0640320000000001e-001  5.2301688235294117e+000
  2.4100000000000000e+002  1.9542150000000000e+000  6.9764440000000005e-001  5.1896211764705882e+000
  2.5100000000000000e+002  1.7516680000000000e+000  6.8934459999999997e-001  5.1490735294117647e+000
  2.6100000000000000e+002  1.5768420000000001e+000  6.8146300000000004e-001  5.1085258823529411e+000
  2.7100000000000000e+002  1.4250890000000001e+000  6.7396339999999999e-001  5.0679782352941176e+000
  2.8100000000000000e+002  1.2926709999999999e+000  6.6681440000000003e-001  5.0274305882352941e+000
  2.9100000000000000e+002  1.1765639999999999e+000  6.5998800000000002e-001  4.9910388235294123e+000
  3.0100000000000000e+002  1.0746530000000001e+000  6.5334280000000000e-001  4.9593058823529415e+000
  3.1100000000000000e+002  9.8738170000000003e-001  6.4596109999999995e-001  4.9275729411764706e+000
  3.2100000000000000e+002  9.0963240000000001e-001  6.3889280000000004e-001  4.8958400000000006e+000
  3.3100000000000000e+002  8.4011670000000005e-001  6.3211530000000005e-001  4.8641070588235298e+000
  3.4100000000000000e+002  7.7775190000000005e-001  6.2560839999999995e-001  4.8323741176470589e+000
  3.5100000000000000e+002  7.2162380000000004e-001  6.1935399999999996e-001  4.8006411764705890e+000
  3.6100000000000000e+002  6.7095649999999996e-001  6.1333539999999998e-001  4.7689082352941181e+000
  3.7100000000000000e+002  6.2508920000000001e-001  6.0753749999999995e-001  4.7371752941176473e+000
  3.8100000000000000e+002  5.8345539999999996e-001  6.0194660000000000e-001  4.7054423529411773e+000
  3.9100000000000000e+002  5.4556789999999999e-001  5.9655009999999997e-001  4.6752191176470594e+000
  4.0100000000000000e+002  5.1114820000000005e-001  5.9128610000000004e-001  4.6492647058823531e+000
  4.1100000000000000e+002  4.8085250000000002e-001  5.8574979999999999e-001  4.6233102941176476e+000
  4.2100000000000000e+002  4.5301740000000001e-001  5.8039680000000005e-001  4.5973558823529412e+000
  4.3100000000000000e+002  4.2739139999999998e-001  5.7521670000000003e-001  4.5714014705882358e+000
  4.4100000000000000e+002  4.0375410000000000e-001  5.7020000000000004e-001  4.5454470588235294e+000
  4.5100000000000000e+002  3.8191090000000000e-001  5.6533829999999996e-001  4.5194926470588239e+000
  4.6100000000000000e+002  3.6169030000000002e-001  5.6062319999999999e-001  4.4935382352941176e+000
  4.7100000000000000e+002  3.4294059999999998e-001  5.5604759999999998e-001  4.4675838235294112e+000
  4.8100000000000000e+002  3.2552660000000000e-001  5.5160430000000005e-001  4.4416294117647057e+000
  4.9100000000000000e+002  3.0932840000000000e-001  5.4728679999999996e-001  4.4157727272727270e+000
  5.0100000000000000e+002  2.9430299999999998e-001  5.4306310000000002e-001  4.3917326203208553e+000
  5.1100000000000000e+002  2.8082780000000002e-001  5.3872350000000002e-001  4.3699854593522796e+000
  5.2100000000000000e+002  2.6821309999999998e-001  5.3450169999999997e-001  4.3484163912756113e+000
  5.3100000000000000e+002  2.5638899999999998e-001  5.3039250000000004e-001  4.3268473231989422e+000
  5.4100000000000000e+002  2.4529239999999999e-001  5.2639060000000004e-001  4.3052782551222730e+000
