78
  1.0000000000000000e+000  4.0800000000000000e+003  1.3200000000000000e-002  4.1974000000000000e+000
  1.1670000000000000e+000  2.7000000000000000e+003  1.7399999999999999e-002  4.2614643938960528e+000
  1.3330000000000000e+000  1.8900000000000000e+003  2.1899999999999999e-002  4.3250561644211034e+000
  1.5000000000000000e+000  1.3700000000000000e+003  2.6700000000000002e-002  4.3889077639705887e+000
  1.6670000000000000e+000  1.0300000000000000e+003  3.1699999999999999e-002  4.4526019247013267e+000
  1.8330000000000000e+000  7.8800000000000000e+002  3.6799999999999999e-002  4.5157251441146116e+000
  2.0000000000000000e+000  6.1600000000000000e+002  4.1799999999999997e-002  4.5790042294117645e+000
  2.3330000000000002e+000  3.9700000000000000e+002  5.1900000000000002e-002  4.7043771932816503e+000
  2.6670000000000003e+000  2.7000000000000000e+002  6.1600000000000002e-002  4.8288225573030505e+000
  3.0000000000000000e+000  1.9200000000000000e+002  7.0699999999999999e-002  4.9513258352941181e+000
  3.3330000000000002e+000  1.4100000000000000e+002  7.9200000000000007e-002  5.0719930706245506e+000
  3.6670000000000003e+000  1.0600000000000000e+002  8.7099999999999997e-002  5.1909082355400677e+000
  4.0000000000000000e+000  8.2000000000000000e+001  9.4299999999999995e-002  5.3070899588235294e+000
  4.3330000000000002e+000  6.4500000000000000e+001  1.0100000000000001e-001  5.4206289376262742e+000
  4.6669999999999998e+000  5.1600000000000001e+001  1.0700000000000000e-001  5.5315841005888498e+000
  5.0000000000000000e+000  4.1899999999999999e+001  1.1200000000000000e-001  5.6390217411764709e+000
  5.3330000000000002e+000  3.4500000000000000e+001  1.1700000000000001e-001  5.7430099354632915e+000
  5.6669999999999998e+000  2.8699999999999999e+001  1.2200000000000000e-001  5.8435752936258680e+000
  6.0000000000000000e+000  2.4100000000000001e+001  1.2600000000000000e-001  5.9398463235294123e+000
  6.6669999999999998e+000  1.7399999999999999e+001  1.3300000000000001e-001  6.1196069558275914e+000
  7.3330000000000002e+000  1.3000000000000000e+001  1.3900000000000001e-001  6.2799078883490917e+000
  8.0000000000000000e+000  9.9199999999999999e+000  1.4399999999999999e-001  6.4190744529411772e+000
  8.6669999999999998e+000  7.7300000000000004e+000  1.4799999999999999e-001  6.5346922524310393e+000
  9.3329999999999984e+000  6.1399999999999997e+000  1.5200000000000000e-001  6.6244880586937152e+000
  1.0000000000000000e+001  4.9400000000000004e+000  1.5500000000000000e-001  6.6865754764705887e+000
  1.1670000000000000e+001  3.0400000000000000e+000  1.6100000000000000e-001  6.7218558061705656e+000
  1.3330000000000000e+001  1.9900000000000000e+000  1.6600000000000001e-001  6.7129691167676544e+000
  1.5000000000000000e+001  1.3700000000000001e+000  1.7000000000000001e-001  6.6967145221624875e+000
  1.6670000000000002e+001  9.7699999999999998e-001  1.7299999999999999e-001  6.6760183932480013e+000
  1.8329999999999998e+001  7.1999999999999997e-001  1.7499999999999999e-001  6.6539133257148775e+000
  2.0000000000000000e+001  5.4400000000000004e-001  1.7699999999999999e-001  6.6330191280745989e+000
  2.3329999999999998e+001  3.3000000000000002e-001  1.7999999999999999e-001  6.5999395435482962e+000
  2.6669999999999998e+001  2.1400000000000000e-001  1.8200000000000000e-001  6.5684226079128285e+000
