75
   1.3420000000000000e+01   1.2400000000000000e+02   7.3899999999999993e-02   6.6984472235294117e+00
   1.5000000000000000e+01   9.1599999999999994e+01   7.8100000000000003e-02   6.6825858823529414e+00
   1.5709999999999999e+01   8.0900000000000006e+01   7.9699999999999993e-02   6.6754583176470588e+00
   1.5709999999999999e+01   8.0900000000000006e+01   7.9699999999999993e-02   6.6754583176470588e+00
   1.6049999999999997e+01   1.0200000000000000e+02   8.0500000000000002e-02   6.6720451176470590e+00
   1.6389999999999997e+01   1.1000000000000000e+02   8.1199999999999994e-02   6.6686319176470592e+00
   1.6389999999999997e+01   1.1000000000000000e+02   8.1199999999999994e-02   6.6686319176470592e+00
   1.6389999999999997e+01   1.1000000000000000e+02   8.1199999999999994e-02   6.6686319176470592e+00
   2.0000000000000000e+01   6.5799999999999997e+01   8.7999999999999995e-02   6.6323917647058819e+00
   3.0000000000000000e+01   2.2500000000000000e+01   1.0000000000000001e-01   6.5379382352941180e+00
   4.0000000000000000e+01   1.0400000000000000e+01   1.0700000000000000e-01   6.4492900000000004e+00
   5.0000000000000000e+01   5.6500000000000004e+00   1.1000000000000000e-01   6.3646758823529410e+00
   6.0000000000000000e+01   3.4199999999999999e+00   1.1200000000000000e-01   6.2830829411764704e+00
   6.3299999999999997e+01   2.9500000000000002e+00   1.1200000000000000e-01   6.2008042808480353e+00
   8.0000000000000000e+01   1.5500000000000000e+00   1.1200000000000000e-01   5.9961657352941176e+00
   9.0520000000000010e+01   1.1000000000000001e+00   1.1100000000000000e-01   5.9316256235294116e+00
   9.0530000000000001e+01   4.7999999999999998e+00   1.1100000000000000e-01   5.9315649794117649e+00
   9.0530000000000001e+01   4.7999999999999998e+00   1.1100000000000000e-01   5.9315649794117649e+00
   9.0530000000000001e+01   4.7999999999999998e+00   1.1100000000000000e-01   5.9315649794117649e+00
   1.0000000000000000e+02   3.7000000000000002e+00   1.1000000000000000e-01   5.8749450000000003e+00
   1.5000000000000000e+02   1.2800000000000000e+00   1.0400000000000000e-01   5.5920841764705882e+00
   2.0000000000000000e+02   5.9799999999999998e-01   9.7400000000000000e-02   5.3558665294117649e+00
   3.0000000000000000e+02   2.0699999999999999e-01   8.6599999999999996e-02   4.9624791764705884e+00
   4.0000000000000000e+02   1.0000000000000001e-01   7.8399999999999997e-02   4.6518601470588239e+00
   4.2050000000000000e+02   8.8800000000000004e-02   7.6999999999999999e-02   4.5986536029411766e+00
   4.4769999999999999e+02   7.6200000000000004e-02   7.5200000000000003e-02   4.5280576029411765e+00
   5.0000000000000000e+02   5.8500000000000003e-02   7.2099999999999997e-02   4.3941366310160426e+00
   5.1100000000000000e+02   5.5599999999999997e-02   7.1400000000000005e-02   4.3699854593522796e+00
   6.0000000000000000e+02   3.8300000000000001e-02   6.6900000000000001e-02   4.1974032914738926e+00
   8.0000000000000000e+02   2.0400000000000001e-02   5.9100000000000000e-02   4.1974000000000000e+00
   1.0000000000000000e+03   1.2800000000000001e-02   5.3199999999999997e-02   4.1974000000000000e+00
